,ts,src_ip,src_port,dst_ip,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_query,dns_qclass,dns_qtype,dns_rcode,dns_AA,dns_RD,dns_RA,dns_rejected,ssl_version,ssl_cipher,ssl_resumed,ssl_established,ssl_subject,ssl_issuer,http_trans_depth,http_method,http_uri,http_version,http_request_body_len,http_response_body_len,http_status_code,http_user_agent,http_orig_mime_types,http_resp_mime_types,weird_name,weird_addl,weird_notice,label,type
433288,1556426476,192.168.1.37,4444,192.168.1.193,49158,tcp,-,0.0,0,0,OTH,0,1,40,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
92715,1554281347,192.168.1.79,36283,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
142898,1554316751,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
239731,1556248877,192.168.1.190,33227,204.61.216.50,53,udp,dns,0.012188,55,387,SF,0,1,83,1,415,198.21.160.96.in-addr.arpa,1,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
120880,1554298274,192.168.1.152,1880,192.168.1.152,40688,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
282192,1556260936,192.168.1.190,40878,204.61.216.50,53,udp,dns,0.012905000000000002,57,323,SF,0,1,85,1,351,204.187.213.134.in-addr.arpa,1,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
261069,1556250661,192.168.1.190,16927,204.61.216.50,53,udp,dns,0.014438999999999999,55,361,SF,0,1,83,1,389,233.46.98.149.in-addr.arpa,1,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
195789,1556172749,192.168.1.30,43536,52.59.177.21,80,tcp,http,1.0468899999999999,280,12183,SF,0,6,600,12,12815,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
351299,1556331433,192.168.1.195,54003,192.168.1.79,9197,tcp,http,0.009984999999999999,132,643,SF,0,5,344,5,855,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
201774,1556173190,192.168.1.31,57354,192.168.1.152,80,tcp,http,0.07136100000000001,515,3440,SF,0,5,783,6,3760,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
345051,1556326214,192.168.1.195,57586,192.168.1.79,9197,tcp,http,0.014591,132,1770,SF,0,5,344,6,2022,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
434796,1556426980,192.168.1.37,41695,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,1500,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
242648,1556249038,192.168.1.190,59313,144.160.128.177,53,udp,dns,0.215383,55,184,SF,0,1,83,1,212,77.154.178.74.in-addr.arpa,1,12,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
374907,1556340928,192.168.1.32,55170,18.194.169.124,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
346975,1556327714,192.168.1.195,64457,192.168.1.79,9197,tcp,http,0.007836,169,3478,SF,0,5,381,7,3770,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
390104,1556352855,192.168.1.79,54648,192.168.1.195,56361,udp,-,0.0,0,0,S0,0,1,344,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
155149,1556021516,192.168.1.30,62946,192.168.1.186,5190,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
375509,1556340932,192.168.1.32,46274,192.168.1.152,80,tcp,http,5.157444,3160,1490,S3,0,7,3532,5,1758,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
283124,1556260956,192.168.1.190,14858,193.0.9.1,53,udp,dns,0.286254,48,376,SF,0,1,76,1,404,78.134.in-addr.arpa,1,43,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
135326,1554310305,192.168.1.103,137,192.168.1.255,137,udp,dns,1.50108,300,0,S0,0,6,468,0,0,ISATAP,1,32,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
336313,1556305814,192.168.1.195,58434,192.168.1.1,49152,tcp,http,0.016194999999999998,191,991,SF,0,5,403,5,1203,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
158046,1556021582,192.168.1.32,54768,192.168.1.49,5405,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
347472,1556328088,192.168.1.180,123,203.4.240.10,123,udp,-,0.034454000000000005,48,48,SF,0,1,76,1,76,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
244690,1556249240,192.168.1.190,53095,193.108.170.15,53,udp,dns,0.337221,44,931,SF,0,1,72,1,959,ns2.veles.cv.ua,1,1,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
112739,1554292707,192.168.1.79,49330,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
256371,1556250501,192.168.1.190,27898,192.33.14.30,53,udp,dns,0.015505000000000001,49,632,SF,0,1,77,1,660,dns1.w3logistics.com,1,1,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
368014,1556340887,192.168.1.32,48168,176.28.50.165,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
447228,1556439720,192.168.1.193,49611,192.168.1.33,80,tcp,-,2.1e-05,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
219942,1556203794,192.168.1.30,35332,192.168.1.190,80,tcp,-,4e-06,0,0,S1,0,2,112,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
204124,1556173264,192.168.1.31,40182,192.168.1.195,80,tcp,http,1.0777450000000002,238,1951,SF,0,5,458,5,2163,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
36001,1554241778,192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
427372,1556425452,192.168.1.33,4444,192.168.1.193,49226,tcp,-,0.0,0,0,OTH,0,1,264,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
74843,1554270829,192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
112980,1554292857,192.168.1.79,58210,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
370467,1556340900,192.168.1.32,43090,192.168.1.152,80,tcp,http,5.173862000000001,298,536,S3,0,5,566,4,752,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
112682,1554292674,192.168.1.152,59670,192.168.1.190,53,udp,dns,4e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,1,28,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
259135,1556250588,192.168.1.190,61708,192.5.6.30,53,udp,dns,0.03145,45,594,SF,0,1,73,1,622,ns6.sparqnet.net,1,28,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
164988,1556021822,192.168.1.31,58717,192.168.1.49,587,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
62416,1554263457,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
304927,1556286525,192.168.1.30,40210,192.168.1.190,80,tcp,http,0.002378,155,653,SF,0,5,423,5,921,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
11880,1554219316,192.168.1.152,1880,192.168.1.152,51782,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
232972,1556248187,192.168.1.190,27123,200.33.111.2,53,udp,dns,0.198251,49,768,SF,0,1,77,1,796,189.200.in-addr.arpa,1,43,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
264940,1556254121,192.168.1.190,38058,192.5.6.30,53,udp,dns,0.013241,42,763,SF,0,1,70,1,791,microsoft.com,1,43,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
256228,1556250497,192.168.1.190,11052,66.76.2.102,53,udp,dns,0.211475,57,109,SF,0,1,85,1,137,167.177.180.208.in-addr.arpa,1,12,0,F,F,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
86556,1554278158,192.168.1.79,48372,239.255.255.250,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
231824,1556245412,192.168.1.79,47079,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
218630,1556203789,192.168.1.30,35584,128.30.52.21,443,tcp,ssl,1.953026,1005,44514,RSTO,0,24,2141,37,46446,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
402054,1556362275,192.168.1.79,59724,192.168.1.195,55972,udp,-,0.0,0,0,S0,0,1,440,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
362771,1556340870,192.168.1.32,52666,18.194.169.124,80,tcp,-,72.91785899999999,2935,1499,SH,0,4,1656,2,1564,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
194201,1556172715,192.168.1.30,41210,52.59.177.21,80,tcp,http,1.399031,250,12183,SF,0,5,518,12,12815,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
156959,1556021545,192.168.1.30,49510,192.168.1.49,3880,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
286886,1556261037,192.168.1.190,47409,199.252.162.251,53,udp,dns,0.22064299999999998,57,152,SF,0,1,85,1,180,158.191.210.199.in-addr.arpa,1,12,3,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
451130,1556440639,192.168.1.193,49757,192.168.1.37,8080,tcp,-,7.900000000000001e-05,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
111481,1554291937,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
194355,1556172717,192.168.1.30,53252,192.168.1.152,80,tcp,http,0.235531,430,3440,SF,0,5,698,7,3812,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
61829,1554262919,192.168.1.152,1880,192.168.1.152,40688,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
386867,1556350215,192.168.1.1,57068,192.168.1.195,53447,udp,-,0.089185,573,0,S0,0,2,629,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
433129,1556426457,192.168.1.37,39035,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,76,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
445873,1556439397,192.168.1.193,49547,192.168.1.33,80,tcp,-,0.000337,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
67428,1554266586,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
423079,1556425017,192.168.1.33,35969,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,1500,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
228965,1556203856,192.168.1.31,39912,192.168.1.184,443,tcp,-,60.272376,0,0,S3,0,2,112,2,112,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
208385,1556173486,192.168.1.31,35632,18.184.104.180,80,tcp,http,1.664669,274,12183,S3,0,5,541,12,12815,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
418808,1556423638,192.168.1.193,49178,35.166.92.58,443,tcp,-,0.0,0,0,OTH,0,1,166,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
45993,1554252182,fe80::76:ad3e:1329:a7fd,5353,ff02::fb,5353,udp,dns,4.023655000000001,351,0,S0,0,3,495,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
371937,1556340912,192.168.1.32,35116,176.28.50.165,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
294567,1556262241,192.168.1.190,50818,199.253.183.183,53,udp,dns,0.0,0,0,S0,0,1,76,0,0,109.16.in-addr.arpa,1,43,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
346313,1556327205,192.168.1.79,44538,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
106774,1554289268,192.168.1.79,40656,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
70445,1554268362,192.168.1.79,50627,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
164608,1556021809,192.168.1.30,49502,192.168.1.49,5998,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
39647,1554245650,192.168.1.152,52330,192.168.1.190,53,udp,dns,0.000634,0,298,SHR,0,0,0,2,354,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
344461,1556325735,192.168.1.79,57887,192.168.1.195,59940,udp,-,0.0,0,0,S0,0,1,344,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
215964,1556203781,192.168.1.30,56742,192.168.1.190,80,tcp,-,0.000127,0,0,S1,0,2,112,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
228371,1556203851,192.168.1.31,54707,192.168.1.1,53,udp,dns,2.6000000000000002e-05,54,54,SF,0,1,82,1,82,testphp.vulnweb.com/listproducts.php,1,1,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
426040,1556425280,192.168.1.37,35943,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,0,0,1,52,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
389318,1556352311,192.168.1.195,51830,224.0.0.252,5355,udp,dns,3.1e-05,66,0,S0,0,2,122,0,0,desktop-7q9apbo,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
120477,1554297910,192.168.1.152,47363,192.168.1.190,53,udp,dns,0.000535,0,298,SHR,0,0,0,2,354,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
284017,1556260976,192.168.1.190,10195,192.33.14.30,53,udp,dns,0.01399,44,797,SF,0,1,72,1,825,ns7.hpecorp.net,1,28,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
78592,1554273080,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
440738,1556437903,192.168.1.193,49267,192.168.1.37,8080,tcp,-,0.000755,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
317330,1556287186,192.168.1.31,37104,192.168.1.184,21,tcp,-,1.7e-05,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
179891,1556129984,192.168.1.30,50,192.168.1.152,50,tcp,-,2e-06,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
298536,1556262291,192.168.1.190,5738,204.61.216.50,53,udp,dns,0.0,0,0,S0,0,1,82,0,0,49.180.79.65.in-addr.arpa,1,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
150007,1556021410,192.168.1.30,44922,192.168.1.49,417,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
329693,1556291303,192.168.1.79,33562,239.255.255.250,15600,udp,-,0.0,0,0,S0,0,1,66,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
250702,1556250237,54.156.110.67,35667,192.168.1.194,80,tcp,-,48.997023,0,0,S1,0,1,40,5,220,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
106061,1554288896,192.168.1.79,49097,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
99549,1554285248,192.168.1.79,47476,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
156922,1556021544,192.168.1.30,40108,192.168.1.1,53,udp,dns,0.002577,44,44,SF,0,2,100,2,100,wpad,1,1,0,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
233781,1556248199,192.168.1.190,12941,192.5.6.30,53,udp,dns,0.012709999999999999,46,667,SF,0,1,74,1,695,auth2.charter.com,1,28,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
107178,1554289475,192.168.1.79,45836,239.255.255.250,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
65310,1554265300,192.168.1.152,1880,192.168.1.152,40688,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
388904,1556351954,192.168.1.195,60489,192.168.1.79,9197,tcp,http,0.037764,188,3478,SF,0,7,480,8,3810,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
335957,1556304376,192.168.1.195,59033,192.168.1.1,41952,tcp,http,0.012242,226,3978,SF,0,7,518,9,4350,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
66245,1554265884,192.168.1.79,59427,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
163951,1556021782,192.168.1.32,53033,192.168.1.103,8084,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
433420,1556426602,192.168.1.33,35779,192.168.1.193,445,tcp,-,0.0,0,0,SH,0,1,1205,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
328370,1556289422,172.17.0.3,49631,192.168.1.190,53,udp,dns,0.001111,0,714,SHR,0,0,0,2,770,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
408406,1556367613,192.168.1.1,56504,192.168.1.195,61472,udp,-,2.240119,5116,0,S0,0,16,5564,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
174009,1556129748,192.168.1.30,26,192.168.1.190,26,tcp,-,1.8e-05,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
457168,1556442064,192.168.1.193,50001,192.168.1.37,8080,tcp,-,0.000118,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
80831,1554274432,2405:6e00:10ce:2c00:20c:29ff:feee:e07a,24266,2600:9000:5300:6200::1,53,udp,dns,0.0,0,0,S0,0,1,124,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,1,28,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
299449,1556262317,192.168.1.190,29951,221.6.4.78,53,udp,dns,0.0,0,0,S0,0,1,84,0,0,210.199.84.112.in-addr.arpa,1,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
266594,1556258485,47.176.58.51,65377,192.168.1.152,80,tcp,-,0.0,0,0,SH,0,1,40,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
303117,1556286401,192.168.1.180,47766,192.168.1.190,53,udp,dns,0.000442,39,461,SF,0,1,67,1,489,whois.markmonitor.com,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
8631,1554212699,192.168.1.152,1880,192.168.1.152,51782,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
348475,1556328974,192.168.1.195,61379,192.168.1.79,7678,tcp,http,1.017032,194,1693,SF,0,5,406,6,1945,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
11909,1554219374,192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
366142,1556340881,192.168.1.32,49932,18.194.169.124,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
430932,1556425837,192.168.1.193,49236,192.168.1.37,4444,tcp,-,0.0,0,0,OTH,0,1,296,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
72369,1554269532,192.168.1.6,46577,239.255.255.250,1900,udp,-,0.651682,375,0,S0,0,3,459,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
262324,1556250811,192.168.1.190,12039,192.33.14.30,53,udp,dns,0.015834,49,803,SF,0,1,77,1,831,ns-231.awsdns-28.com,1,1,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
