,ts,src_ip,src_port,dst_ip,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_query,dns_qclass,dns_qtype,dns_rcode,dns_AA,dns_RD,dns_RA,dns_rejected,ssl_version,ssl_cipher,ssl_resumed,ssl_established,ssl_subject,ssl_issuer,http_trans_depth,http_method,http_uri,http_version,http_request_body_len,http_response_body_len,http_status_code,http_user_agent,http_orig_mime_types,http_resp_mime_types,weird_name,weird_addl,weird_notice,label,type
409466,1556368515,192.168.1.1,61243,192.168.1.195,53585,udp,-,0.001551,573,0,S0,0,2,629,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
115007,1554294063,192.168.1.79,58919,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
67229,1554266464,192.168.1.152,1880,192.168.1.152,40688,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
301983,1556286326,192.168.1.180,42723,192.168.1.190,53,udp,dns,0.000593,38,357,SF,0,1,66,1,385,nz.whois-servers.net,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
200691,1556172904,192.168.1.31,54646,192.168.1.190,80,tcp,http,0.07993,545,1919,SF,0,5,813,6,2239,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
443573,1556438856,192.168.1.193,49459,192.168.1.33,80,tcp,-,0.029331,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
251784,1556250333,172.17.0.3,34566,192.168.1.190,53,udp,dns,0.042733,0,992,SHR,0,0,0,2,1048,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
112716,1554292692,192.168.1.79,47384,239.255.255.250,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
87650,1554278779,192.168.1.79,34636,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
71845,1554269188,192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
339405,1556317094,192.168.1.195,64150,192.168.1.1,41952,tcp,http,0.018269,226,3978,SF,0,5,438,8,4310,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
96938,1554283906,192.168.1.152,1880,192.168.1.152,40688,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
269881,1556260653,192.168.1.190,53954,202.12.31.53,53,udp,dns,0.019824,47,528,SF,0,1,75,1,556,52.92.in-addr.arpa,1,43,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
257511,1556250544,192.168.1.190,14836,84.206.110.2,53,udp,dns,0.392969,41,99,SF,0,1,69,1,127,adns2.gov.hu,1,28,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
222588,1556203809,192.168.1.30,40399,192.168.1.1,53,udp,dns,3.2e-05,52,52,SF,0,1,80,1,80,192.168.1.195/dvwa/login.php-r.hub,1,1,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
50326,1554255583,192.168.1.152,1880,192.168.1.152,40688,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
142774,1554316639,192.168.1.195,61740,8.8.8.8,53,udp,dns,0.44504099999999996,49,232,SF,0,1,77,1,260,settings-win.data.microsoft.com,1,28,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
109522,1554290840,192.168.1.152,53972,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
371362,1556340908,192.168.1.32,38144,176.28.50.165,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
19624,1554225889,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
137931,1554312737,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
382833,1556343890,192.168.1.79,54855,239.255.255.250,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
179406,1556129964,192.168.1.30,48,192.168.1.184,48,tcp,-,1.6e-05,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
393490,1556355531,192.168.1.193,50966,192.168.1.79,9197,tcp,http,0.108872,255,22043,SF,0,7,547,19,22815,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
195691,1556172742,192.168.1.30,43358,52.59.177.21,80,tcp,http,1.072506,335,12183,SF,0,7,707,12,12815,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
431656,1556425896,192.168.1.37,44875,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,0,0,1,152,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
166382,1556021880,192.168.1.30,59078,192.168.1.46,9595,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
230650,1556240642,192.168.1.79,54848,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
361623,1556340867,192.168.1.32,60498,52.28.231.150,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
239934,1556248889,192.168.1.190,41754,15.219.145.21,53,udp,dns,0.0,0,0,S0,0,1,85,0,0,g4w9923.americas.hpqcorp.net,1,1,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
70342,1554268302,192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
3190,1554202967,192.168.1.79,42556,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
263851,1556252298,192.168.1.79,57748,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
432779,1556426342,192.168.1.37,4444,192.168.1.193,49158,tcp,-,0.0,0,0,OTH,0,1,1112,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
30750,1554236584,0.0.0.0,133,ff02::2,134,icmp,-,7.970174,0,0,OTH,0,2,96,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
176997,1556129862,192.168.1.30,37,176.28.50.165,37,tcp,-,0.0061,0,0,REJ,0,4,160,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
197187,1556172833,192.168.1.31,48322,18.184.104.180,80,tcp,http,1.4432040000000002,519,12183,SF,0,8,943,12,12815,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
411727,1556423469,192.168.1.195,49734,192.168.1.79,9197,tcp,-,0.0,0,0,OTH,0,1,40,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
169349,1556022054,192.168.1.30,49028,192.168.1.49,32771,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
266037,1556258038,192.168.1.79,51693,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
438202,1556427394,192.168.1.33,38129,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,0,0,1,52,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
278999,1556260870,192.168.1.190,35500,203.119.95.53,53,udp,dns,0.026142000000000002,54,814,SF,0,1,82,1,842,1.162.132.61.in-addr.arpa,1,12,3,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
393512,1556355552,192.168.1.79,57236,192.168.1.195,49365,udp,-,0.0,0,0,S0,0,1,353,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
360769,1556340866,192.168.1.32,53458,192.168.1.195,80,tcp,http,129.566374,2551,3430,RSTR,0,6,2811,8,5222,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
264907,1556254016,192.168.1.180,60458,192.168.1.190,53,udp,dns,0.0007379999999999999,45,152,SF,0,1,73,1,180,83.205.206.203.in-addr.arpa,1,12,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
63466,1554264215,192.168.1.79,34494,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
450969,1556440603,192.168.1.193,49751,192.168.1.33,80,tcp,-,0.000124,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
243332,1556249068,192.168.1.190,2966,203.119.86.101,53,udp,dns,0.014778999999999999,55,732,SF,0,1,83,1,760,59.108.55.250.in-addr.arpa,1,12,3,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
44669,1554250904,192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
106207,1554288988,192.168.1.152,53972,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
41501,1554247712,192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
80231,1554273964,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
52430,1554257049,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
172085,1556129692,192.168.1.30,19,192.168.1.193,19,tcp,-,3.3e-05,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
395023,1556356696,192.168.1.195,63256,192.168.1.1,41952,tcp,http,0.02366,226,3978,SF,0,7,518,9,4350,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
59354,1554261422,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
311368,1556286863,192.168.1.31,45460,192.168.1.152,80,tcp,http,0.002803,153,463,SF,0,5,421,5,731,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
342105,1556323948,192.168.1.6,45905,239.255.255.250,1900,udp,-,0.61692,375,0,S0,0,3,459,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
162812,1556021744,192.168.1.31,54802,192.168.1.133,50300,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
406410,1556365931,192.168.1.195,52355,224.0.0.252,5355,udp,dns,3.8e-05,66,0,S0,0,2,122,0,0,desktop-7q9apbo,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
389870,1556352673,192.168.1.195,60917,192.168.1.79,9197,tcp,http,0.012674,276,6549,SF,0,5,488,9,6921,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
260349,1556250640,192.168.1.190,7712,202.12.31.53,53,udp,dns,0.01396,49,511,SF,0,1,77,1,539,130.109.in-addr.arpa,1,43,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
165588,1556021849,192.168.1.30,49506,192.168.1.49,3918,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
95170,1554282812,192.168.1.152,50966,192.168.1.190,53,udp,dns,5.3e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,1,1,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
438400,1556427400,192.168.1.37,36457,192.168.1.193,445,tcp,-,0.0,0,0,SH,0,1,1205,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
29290,1554235135,192.168.1.152,35825,192.168.1.190,53,udp,dns,0.0004980000000000001,0,298,SHR,0,0,0,2,354,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
361772,1556340868,192.168.1.32,44160,52.28.231.150,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
72470,1554269582,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
219045,1556203791,192.168.1.30,34102,192.168.1.190,80,tcp,-,0.000551,0,0,S1,0,2,112,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
302667,1556286340,192.168.1.180,39443,192.168.1.190,53,udp,dns,0.00043200000000000004,43,117,SF,0,1,71,1,145,network.whois-servers.net,1,1,3,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
160085,1556021654,192.168.1.30,62947,192.168.1.250,5631,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
141800,1554315808,192.168.1.152,53972,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
22819,1554228675,192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
50403,1554255658,192.168.1.152,1880,192.168.1.152,40688,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
145958,1554319348,192.168.1.152,1880,192.168.1.152,40688,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
17197,1554224006,192.168.1.190,12874,192.203.230.10,53,udp,dns,0.012737,0,1171,SHR,0,0,0,1,1199,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
197626,1556172853,192.168.1.30,57440,192.168.1.152,80,tcp,http,1.622451,209,3440,SF,0,5,477,7,3812,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
77925,1554272628,127.0.0.1,42989,127.0.0.1,53,udp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
38383,1554244285,192.168.1.190,16188,198.41.0.4,53,udp,dns,0.131704,0,1097,SHR,0,0,0,1,1125,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,DNS_RR_unknown_type,46,F,0,normal
359235,1556340864,192.168.1.32,51624,176.28.50.165,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
304859,1556286521,192.168.1.79,33919,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
110377,1554291376,fe80::76:ad3e:1329:a7fd,5353,ff02::fb,5353,udp,dns,4.028253,270,0,S0,0,3,414,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
247965,1556249499,192.168.1.193,138,192.168.1.255,138,udp,-,4.3e-05,402,0,S0,0,2,458,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
403895,1556363818,192.168.1.79,35647,239.255.255.250,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
451297,1556440679,192.168.1.193,49763,192.168.1.37,8080,tcp,-,0.000226,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
126456,1554303029,fe80::76:ad3e:1329:a7fd,5353,ff02::fb,5353,udp,dns,4.014154,270,0,S0,0,3,414,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
115936,1554294639,192.168.1.152,43983,192.168.1.190,53,udp,dns,7.8e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,1,28,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
2044,1554201462,192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
436091,1556427156,192.168.1.33,34599,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,1500,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
434161,1556426900,192.168.1.37,44497,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
32510,1554238232,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
390463,1556353149,192.168.1.180,123,61.68.38.238,123,udp,-,0.067892,48,48,SF,0,1,76,1,76,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
149600,1554322248,192.168.1.152,57578,192.168.1.190,53,udp,dns,4.1e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,1,28,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
166900,1556021900,192.168.1.32,61171,192.168.1.49,125,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
249232,1556249734,117.156.12.71,26355,192.168.1.194,80,tcp,-,48.917633,0,0,S1,0,1,40,5,220,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
157074,1556021547,192.168.1.32,61181,192.168.1.133,691,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
445944,1556439417,192.168.1.193,49550,192.168.1.33,80,tcp,-,0.00011399999999999999,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
42550,1554248689,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
225552,1556203833,192.168.1.30,36452,192.168.1.184,443,tcp,-,60.564719,0,0,S3,0,3,164,2,112,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
211458,1556203762,192.168.1.30,43972,192.168.1.184,443,tcp,-,60.244253,0,1,S1,1,3,164,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
18171,1554224720,192.168.1.152,1880,192.168.1.152,51782,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
455351,1556441634,192.168.1.193,49930,192.168.1.37,8080,tcp,-,0.000138,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
40048,1554246121,2405:6e00:10ce:2c00:20c:29ff:feee:e07a,4604,2600:9000:5303:a200::1,53,udp,dns,0.0,0,0,S0,0,1,113,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,1,1,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
167798,1556021940,192.168.1.32,54775,192.168.1.133,1052,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
314975,1556287060,192.168.1.30,42160,192.168.1.152,21,tcp,-,0.00029,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
310520,1556286818,192.168.1.31,38500,192.168.1.190,80,tcp,http,0.004061,170,3042,SF,0,5,438,7,3414,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
149493,1554322138,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
321269,1556287406,192.168.1.30,55014,192.168.1.190,80,tcp,http,0.002031,167,2875,SF,0,5,435,6,3195,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
291785,1556261818,192.168.1.79,42362,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
277174,1556260834,192.168.1.190,50603,192.5.6.30,53,udp,dns,0.018566,46,619,SF,0,1,74,1,647,ns7.softcomca.com,1,1,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
38353,1554244249,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
242648,1556249038,192.168.1.190,59313,144.160.128.177,53,udp,dns,0.215383,55,184,SF,0,1,83,1,212,77.154.178.74.in-addr.arpa,1,12,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
407198,1556366555,192.168.1.79,42125,239.255.255.250,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
